year,region,white,black,hispanic,aapi,other
2019,Illinois District 16,0.8256169929805219,0.03805227834382345,0.10057125914496798,0.015554541646936228,0.020204927883750393
2018,Illinois District 16,0.8317114832164394,0.03705093587078111,0.09575098274339973,0.015626123289365093,0.01986047488001466
2020,New York District 16,0.32666624264506405,0.2953228253857407,0.28069148404532185,0.05346047058609737,0.04385897733777606
2019,New York District 16,0.3544641909422291,0.30768662321451845,0.25791684973269,0.05235083646057127,0.027581499649991223
2018,New York District 16,0.36323905791101774,0.30756918280550066,0.2510066263386849,0.05309970792328873,0.025085425021507943
2020,Ohio District 16,0.8812707174845422,0.02316164035123324,0.029480050330803264,0.025291228639850633,0.040796363193570634
2019,Ohio District 16,0.9115579675436734,0.021356646133298903,0.02407221525744456,0.023049017688684156,0.019964153376899024
2018,Ohio District 16,0.9142439023039509,0.02171869397090606,0.023155807781182116,0.022082818182950957,0.018798777761009945
2020,Pennsylvania District 16,0.8647685849994476,0.047477718930043544,0.027850610730958625,0.013777055584947124,0.046126029754603066
2019,Pennsylvania District 16,0.894701037581438,0.04436540077273507,0.025519444840147336,0.011009585054640917,0.024404531751038634
2018,Pennsylvania District 16,0.8961593007772671,0.044741243107566726,0.024919630400938152,0.011180978183950342,0.02299884753027765
2020,Texas District 16,0.12601899752034035,0.03177608594040895,0.8069813378542889,0.015997633892379074,0.01922594479258277
2019,Texas District 16,0.13213895345525753,0.03325748103466513,0.8072628349954841,0.014133480155899528,0.013207250358693764
2018,Texas District 16,0.1349041455555435,0.034239348602054874,0.8049400028208439,0.013625489579151794,0.012291013442405886
2020,California District 17,0.19639635268294364,0.018065481624871833,0.15388475530261725,0.590246325421279,0.041407084968288266
2019,California District 17,0.22446022872967844,0.024270475408995334,0.15921329298938408,0.5534309451766758,0.03862505769526636
2018,California District 17,0.2329339601974959,0.023977943092244696,0.1629406099352007,0.5431876483390562,0.03695983843600248
2020,Florida District 17,0.7218916475950535,0.06705899699341629,0.16088620497336384,0.013600784660653498,0.03656236577751286
2019,Florida District 17,0.7371278196266176,0.07030131164661542,0.1589537847493292,0.013885513982452784,0.01973156999498506
2018,Florida District 17,0.7432102877672166,0.07184200891151796,0.1515526423271989,0.013909211432438612,0.01948584956162789
2020,Illinois District 17,0.7161998901702361,0.12208617183905487,0.10116953856657317,0.014010715822906927,0.04653368360122892
2019,Illinois District 17,0.7536039322832172,0.11715514343055888,0.09101332930082466,0.013464370290002952,0.0247632246953963
2018,Illinois District 17,0.7550831255919902,0.1157119281302117,0.090785872426477,0.013780660007321793,0.024638413843999316
2020,New York District 17,0.5713655366736017,0.08771445143770679,0.23929133971674013,0.0650251194433788,0.0366035527285726
2019,New York District 17,0.5992365895952193,0.09711435195329725,0.22301755411097315,0.05888837489889275,0.021743129441617527
2018,New York District 17,0.5997757559097662,0.09882447889654575,0.22156832741803784,0.05817752927969711,0.021653908495953104
2020,Pennsylvania District 17,0.83369920331698,0.061947803151999305,0.024251888594625102,0.03571234750141102,0.044388757434984584
2019,Pennsylvania District 17,0.8719954661281522,0.05844110185461234,0.01636778363418517,0.027829029155158547,0.02536661922789178
2018,Pennsylvania District 17,0.8752987460044259,0.05782570515297341,0.015542519933963259,0.027689065299097263,0.02364396360954014
2020,Texas District 17,0.5127382368055848,0.12506609930909154,0.2663907667023334,0.05340824174596515,0.04239665543702508
2019,Texas District 17,0.5427262720774986,0.12743657925340685,0.2591528515513077,0.048716675504364614,0.021967621613422285
2018,Texas District 17,0.5458668860426397,0.12454730817572225,0.2589272985758436,0.04992460040832181,0.02073390679747266
2020,California District 18,0.4836777518239217,0.017500843759713242,0.16827837000297483,0.26744047992252085,0.06310255449086943
2019,California District 18,0.5325849632329157,0.019642356543678432,0.16288977422206888,0.23860597761628535,0.04627692838505168
2018,California District 18,0.5367618081011483,0.019470072827196018,0.16202701462482388,0.2360041137378329,0.04573699070899892
2020,Florida District 18,0.6298475948882882,0.12486095801812956,0.17989264197381732,0.02274877819217741,0.04265002692758746
2019,Florida District 18,0.6617231958903239,0.12572528080928047,0.1668103722124906,0.023973974817602006,0.02176717627030302
2018,Florida District 18,0.6714463807466179,0.1255751240049232,0.16094227894372634,0.02268933531248184,0.01934688099225072
2020,Illinois District 18,0.858251039723425,0.0403866230810043,0.03189340909479881,0.02752058053363912,0.04194834756713278
2019,Illinois District 18,0.8853947624023923,0.03795975027189056,0.02889625904115863,0.027605930971702112,0.020143297312856367
2018,Illinois District 18,0.8873381508402381,0.037926917996425724,0.02786666384114942,0.027325577288492376,0.01954269003369433
2020,New York District 18,0.6251559907113711,0.09357839351613084,0.19356743742334076,0.03220423225847828,0.05549394609067905
2019,New York District 18,0.6823138606957465,0.09012828033514483,0.17067289067947625,0.030182957199304916,0.026702011090327493
2018,New York District 18,0.687382297551789,0.0894365387200348,0.16713297276024106,0.029779845322180788,0.026268345645754303
2020,Pennsylvania District 18,0.690957895740614,0.1812989512007321,0.0295496952091692,0.04901275666689914,0.04918070118258561
2019,Pennsylvania District 18,0.7256153799739683,0.17699123943718628,0.025044750989118972,0.03932053201240098,0.033028097587325465
2018,Pennsylvania District 18,0.7275896755904072,0.17798089892777944,0.024016369081639653,0.03831073820900299,0.03210231819117071
2020,Texas District 18,0.15613094610670242,0.3448164656396974,0.42924277331887745,0.04299116083663358,0.02681865409808913
2019,Texas District 18,0.1609619521592551,0.34918606517900147,0.43505281746668806,0.03991138224434099,0.014887782950714357
2018,Texas District 18,0.1596093680567452,0.36027450369212105,0.426015252781166,0.04006398903633902,0.014036886433628756
2020,California District 19,0.23375501586490827,0.02704187988131738,0.39130899867224156,0.30593934564106134,0.04195475994047154
2019,California District 19,0.25085955939426924,0.02542371764544641,0.3980527635707593,0.2887961424265866,0.03686781696293845
2018,California District 19,0.2527445628571353,0.0265152013644511,0.4011812609065283,0.284817323054328,0.03474165181755734
2020,Florida District 19,0.6693664282668992,0.06643856615234273,0.21213228073369006,0.017470407610908584,0.03459231723615945
2019,Florida District 19,0.6880133058463853,0.07599231447232067,0.2038975902207438,0.01736619474183044,0.014730594718719757
2018,Florida District 19,0.6906128225266164,0.07632492165015194,0.2026181018886767,0.015966055508577708,0.014478098425977283
2020,New York District 19,0.8004388318999017,0.04200677570193782,0.08795817213489,0.018048500514546862,0.0515477197487236
2019,New York District 19,0.839481137273366,0.04188425480029595,0.07797824428737232,0.016364726608172488,0.0242916370307932
2018,New York District 19,0.8440826085281878,0.04110740050185951,0.07510774002022845,0.016807585810414655,0.02289466513930954
2020,Texas District 19,0.5137539922124513,0.06263535240845255,0.3697581703635648,0.019161252570328566,0.034691232445202794
2019,Texas District 19,0.5337780739661842,0.058696145046821434,0.3719332476829746,0.014969117778403743,0.020623415525616105
2018,Texas District 19,0.5375876631968949,0.0589948504763585,0.36850244795342274,0.015070902434721242,0.01984413593860264
2020,Alabama District 2,0.5922900329648462,0.30551173381247243,0.045599928475224455,0.014017990788301085,0.04258031395915586
2019,Alabama District 2,0.6138926324586131,0.311939077571342,0.03746594005449591,0.011859923140753644,0.02484242677479532
2018,Alabama District 2,0.6179921390001102,0.31112955956360433,0.03550674062373728,0.011249311244168534,0.02412224956837967
2020,Arizona District 2,0.5871993531037855,0.039884321632069716,0.2832602172260295,0.03322999470770124,0.056426113330414064
2019,Arizona District 2,0.604045392586209,0.03744045917387924,0.288183813181638,0.03257637591270614,0.0377539591455676
2018,Arizona District 2,0.6088587128641356,0.036391341308249205,0.28426056083697726,0.032546491018496396,0.0379428939721415
2020,Arkansas District 2,0.6332410958797282,0.22460491479624795,0.06969408272256888,0.01818581189538219,0.054274094706072765
2019,Arkansas District 2,0.6781371660702601,0.2257917739171255,0.05242695276696349,0.01696119839029245,0.02668290885535848
2018,Arkansas District 2,0.6809193746022898,0.22444267976502885,0.051911375696157266,0.016260761184532294,0.026465808751991792
2020,California District 2,0.657933426897136,0.015294760751607578,0.19589005464997725,0.04330130929049613,0.08758044841078308
2019,California District 2,0.7069697942995992,0.013781787205518859,0.17649178175927607,0.04010669049979751,0.06264994623580838
2018,California District 2,0.7106649835871885,0.013681987148406368,0.17434223359136836,0.03968751567437428,0.06162327999866247
2020,Colorado District 2,0.786218691316005,0.009080679223709871,0.11585615162044714,0.03527703368499004,0.05356744415484798
2019,Colorado District 2,0.8223274608369484,0.009248500494260875,0.10705145515852271,0.03284419262052409,0.02852839088974391
2018,Colorado District 2,0.8244910463840248,0.008757743854512216,0.10652555503378794,0.032931628073999485,0.027294026653675536
2020,Connecticut District 2,0.7806532638187401,0.03766675572688137,0.09378469240649749,0.03539929218560911,0.052495995862271896
2019,Connecticut District 2,0.8126710199226204,0.03638749005718807,0.08620471307072453,0.03406382467069549,0.030672952278771565
2018,Connecticut District 2,0.8161934912854031,0.03706256808278867,0.08359431735657226,0.03308256172839506,0.030067061546840912
2020,Florida District 2,0.7389195115517355,0.11625101668461893,0.07557126684399113,0.01874134444175771,0.05051686047789672
2019,Florida District 2,0.761473566193518,0.12565452997723073,0.06690289494992838,0.018439647595385245,0.027529361283937626
2018,Florida District 2,0.7629033401787787,0.126471573789684,0.06479304461960504,0.018076703285396675,0.027755338126535595
2020,Georgia District 2,0.3862647616443892,0.508919391169461,0.057060033163553375,0.013223818325537718,0.03453199569705857
2019,Georgia District 2,0.39898254730066307,0.5158016877007836,0.052596726612159916,0.012126807238798625,0.020492231147594783
2018,Georgia District 2,0.39989870358358287,0.5150123066260296,0.05083036404510356,0.01287530766565074,0.02138331807963329
2020,Hawaii District 2,0.28373263123070136,0.011839711071901191,0.11323334803705337,0.35784627260696955,0.23334803705337448
2019,Hawaii District 2,0.28381133136510617,0.013791649093209617,0.12244481934486152,0.3633066216786166,0.2166455785182061
2018,Hawaii District 2,0.2827242795808368,0.014981963161549903,0.12119265255397696,0.361244274744771,0.2198568299588654
2020,Idaho District 2,0.7757355394332827,0.010352685715578226,0.14467522039323016,0.01800693270301906,0.051229621754889876
2019,Idaho District 2,0.8044203387213325,0.007388945654757094,0.14116083050542802,0.01572608907027159,0.03130379604821085
2018,Idaho District 2,0.8047978060468146,0.007979233705143545,0.14098153496062935,0.015233749139931732,0.031007676147480755
2020,Illinois District 2,0.23938389825021925,0.565310728810467,0.15572489656105987,0.007236311629303089,0.03234416474895087
2019,Illinois District 2,0.26459017003439045,0.5676252001814692,0.1428454892442264,0.007537843063452695,0.01740129747646122
2018,Illinois District 2,0.2717205043607253,0.5665589628606585,0.13832408330988857,0.007465379904572723,0.01593106956415479
2020,Indiana District 2,0.7581587717128877,0.06861088073061057,0.11212341897111688,0.013916196758762696,0.04719073182662216
2019,Indiana District 2,0.7930444414366884,0.06823938546020049,0.09802998118924831,0.013820792371839669,0.026865399542023147
2018,Indiana District 2,0.7971984145101376,0.06809028714521898,0.09567864085057519,0.013242852498253332,0.02578980499581488
2020,Iowa District 2,0.8256503763275878,0.046591787387327735,0.062229341455371026,0.023645418047680472,0.04188307678203303
2019,Iowa District 2,0.8506701478655451,0.043894621137778096,0.05765628883360194,0.024487108204987614,0.02329183395808729
2018,Iowa District 2,0.8539734632395359,0.04105506057304019,0.056611755656688675,0.024603551054419588,0.023756169476315613
2020,Kansas District 2,0.7906023363024487,0.04437964844664919,0.07301751595706633,0.014954972391575398,0.0770455269022604
2019,Kansas District 2,0.8224729597816085,0.045658600985111444,0.06792849690789124,0.017334549105931647,0.046605393219457183
2018,Kansas District 2,0.8250092308725132,0.04453895987647414,0.06632381900776513,0.016970819253921725,0.0471571709893258
2020,Kentucky District 2,0.8354789327141404,0.05442510608131017,0.042200069864688536,0.020170860260348707,0.04772503107951217
2019,Kentucky District 2,0.8684313901250712,0.05362848796743509,0.03492712969016936,0.016128224326661465,0.02688476789066288
2018,Kentucky District 2,0.87075110667615,0.05222609101814206,0.034277767751934696,0.015573083088289932,0.027171951465483346
2020,Louisiana District 2,0.27010726281194697,0.5814570510207767,0.08722262063841753,0.02614756762613312,0.035065497902725666
2019,Louisiana District 2,0.27876699336073346,0.6116889029402466,0.0645450521656655,0.025264622194119506,0.019734429339234895
2018,Louisiana District 2,0.28121071573398215,0.6127610502838605,0.062189527575020276,0.024645174371451743,0.019193532035685308
2020,Maine District 2,0.9095097151400597,0.01487507369163167,0.016678619398676285,0.008283851048700294,0.05065274072093201
2019,Maine District 2,0.9373471045678539,0.008875010900612422,0.014728448533045302,0.007109494165686249,0.03193994183280217
2018,Maine District 2,0.9396946109524632,0.008545570512810708,0.014181945551240537,0.00706191141178576,0.030515961571699796
2020,Maryland District 2,0.4348637708176552,0.3553418876881213,0.09626514170458061,0.05770051099472707,0.05582868879491575
2019,Maryland District 2,0.4888470900931186,0.34904494257098345,0.0729226209240179,0.0536959015524997,0.035489444859380395
2018,Maryland District 2,0.5004807496809213,0.3415316566778295,0.0694457015206906,0.0528759062426625,0.035665985877896156
2020,Massachusetts District 2,0.7149338379137855,0.05388985890720386,0.11437797896043095,0.06393403533601519,0.0528642888825645
2019,Massachusetts District 2,0.7686556399653813,0.04865852485815944,0.09894781549507965,0.05648379651889605,0.027254223162483528
2018,Massachusetts District 2,0.7731390126730284,0.04839108861220105,0.09689990407936931,0.05597109270588487,0.025598901929516353
2020,Michigan District 2,0.7587733603056036,0.0640032430105596,0.1028678724081334,0.02537629353999163,0.04897923073571177
2019,Michigan District 2,0.7862107495928184,0.06336610626220868,0.097083714361469,0.022710178726996273,0.030629251056507607
2018,Michigan District 2,0.7871119291596544,0.0632889538977687,0.09577421135196418,0.023041599943449526,0.03078330564716315
2020,Minnesota District 2,0.76060648288563,0.060484344730162114,0.07345366810664,0.05302899893163269,0.05242650534593515
2019,Minnesota District 2,0.807878505496004,0.049442728768150736,0.06209532846756804,0.047713952094277284,0.0328694851739999
2018,Minnesota District 2,0.8135305688296145,0.04710374190075617,0.06071820214681857,0.04713953175418956,0.0315079553686212
2020,Mississippi District 2,0.30570015018732644,0.6412094453447118,0.02278458867501568,0.00594077608151925,0.024365039711426832
2019,Mississippi District 2,0.30262776378552625,0.659783615989448,0.021544592958138847,0.005452240307917972,0.010591786958968917
2018,Mississippi District 2,0.3048926819124482,0.6579731241113028,0.02252302884858567,0.004826363324696929,0.009784801802966352
2020,Missouri District 2,0.8215349758837999,0.041506095592991066,0.034832511029416494,0.05399045638831776,0.048135961105474814
2019,Missouri District 2,0.8663912819264367,0.038809091884788656,0.02780679090392685,0.04550523414247234,0.021487601142375502
2018,Missouri District 2,0.8706204652113417,0.036481383947404966,0.026496660404105515,0.04631281886000425,0.020088671577143537
2020,Nebraska District 2,0.6820964187131333,0.09494796756085905,0.12670095077781185,0.04423648904073437,0.05201817390746142
2019,Nebraska District 2,0.723564622471436,0.09519413895301258,0.11376948084492672,0.035570822231165464,0.031900935499459174
2018,Nebraska District 2,0.7272183026546124,0.09519471957198827,0.11250009472639229,0.034148485514440094,0.03093839753256694
2020,Nevada District 2,0.6265952399778604,0.019287841648875887,0.23248596505100025,0.04818270472575842,0.07344824859650509
2019,Nevada District 2,0.662809705081334,0.017960067953995646,0.226785990979484,0.04365778993169702,0.0487864460534894
2018,Nevada District 2,0.6662671506034387,0.01757305991188059,0.22411157086045597,0.042464463540277005,0.04958375508394779
2020,New Hampshire District 2,0.8697263280532869,0.012352307764728034,0.04336620613364088,0.027336302869112906,0.04721885517923131
2019,New Hampshire District 2,0.8999133195902217,0.012219093343872714,0.038214233851469596,0.028378477508754125,0.021274875705681876
2018,New Hampshire District 2,0.902829343810051,0.011757805409670563,0.03757907416658041,0.02819893162681644,0.019634844986881613
2020,New Jersey District 2,0.6257602627795822,0.11628351470421597,0.17749362778626496,0.03832611808971476,0.04213647664022215
2019,New Jersey District 2,0.6556209872571372,0.11694199269838161,0.16424864668279923,0.03768446377865745,0.025503909583024446
2018,New Jersey District 2,0.6571435320731854,0.11736661242741273,0.16155469804113382,0.038435297109293255,0.025499860348974772
2020,New Mexico District 2,0.350780508163614,0.016267005778533433,0.5495502939685332,0.010269991680928599,0.07313220040839083
2019,New Mexico District 2,0.3611121030116481,0.01695292916163773,0.55321054398206,0.008571448976239618,0.06015297486841454
2018,New Mexico District 2,0.3649348664694784,0.01715851848889638,0.5487755239032416,0.0077437562216411,0.06138733491674246
2020,New York District 2,0.5756651047303051,0.08866918627327111,0.26324716132257375,0.04058333653777488,0.03183521113607515
2019,New York District 2,0.6144477098657556,0.09304671300692856,0.23808995330385088,0.03407385970925888,0.02034176411420608
2018,New York District 2,0.620435506202537,0.09438205389983637,0.23477896032334308,0.03082807714361635,0.01957540243066727
2020,North Carolina District 2,0.6268206027382831,0.18144033075334604,0.11266176125278975,0.029103309947398105,0.04997399530818301
2019,North Carolina District 2,0.6629008941478824,0.18803043553271107,0.09767807106780176,0.019162011505535627,0.032228587746069105
2018,North Carolina District 2,0.66372717852921,0.18850182182591224,0.09748836123232293,0.01862202828330001,0.03166061012925478
2020,Ohio District 2,0.8264735782730647,0.08421555458476061,0.02534183096463902,0.016445447901653934,0.04752358827588177
2019,Ohio District 2,0.8510826621728993,0.08581979462422105,0.021275865807251965,0.015626179305158548,0.026195498090469137
2018,Ohio District 2,0.8526571904564555,0.08573326270546808,0.02114856278698288,0.01521472426314186,0.02524625978795169
2020,Oklahoma District 2,0.599004539675769,0.030571489506673794,0.0556366486723041,0.00807807466783367,0.3067092474774194
2019,Oklahoma District 2,0.637215612802081,0.03257140644217043,0.053802712703663096,0.008422281186944729,0.2679879868651407
2018,Oklahoma District 2,0.640402199159145,0.03349120523436226,0.05209639095212258,0.007665518264406925,0.2663446863899632
2020,Oregon District 2,0.7591198760004747,0.005781630631361116,0.1441247704093324,0.013839484541776394,0.07713423841705541
2019,Oregon District 2,0.7965291950407989,0.006450287542202,0.13872826008537611,0.013289426541924424,0.04500283078969857
2018,Oregon District 2,0.79980936707635375,0.006119862932942139,0.13691688478995007,0.012669146383993784,0.04448473881676025
2020,Pennsylvania District 2,0.36447655970774323,0.24731465894736268,0.25469201450370643,0.09117063681529601,0.04234613002589156
2019,Pennsylvania District 2,0.38245120664734006,0.25653628891196995,0.2560562876102715,0.07723275181763205,0.02772346501278651
2018,Pennsylvania District 2,0.387405237180909,0.2573779258934683,0.25235520731131467,0.07669885869572612,0.02616277091858188
2020,Rhode Island District 2,0.7411521860821402,0.03589395144658535,0.1431412409404278,0.033527782688115015,0.04628483884273166
2019,Rhode Island District 2,0.7765333781597361,0.037254943161522135,0.12675620485920752,0.032664694050250145,0.02679077976928408
2018,Rhode Island District 2,0.7798706120633538,0.03729304706872756,0.12382146831828135,0.033141103099927266,0.025873769449709996
2020,South Carolina District 2,0.6268700758766965,0.23464837239844893,0.0694347276155433,0.02227120273638216,0.04677562137292909
2019,South Carolina District 2,0.6575393638543698,0.2378564572950799,0.057403930369280105,0.01998623279449088,0.027214015686779277
2018,South Carolina District 2,0.6600543359248622,0.23630899989969187,0.05677863973699491,0.01989632942885116,0.026961695009599884
2020,Tennessee District 2,0.8197171486391138,0.05836781531956466,0.05502859786465831,0.01858925816131108,0.048297180015352124
2019,Tennessee District 2,0.8576500298083557,0.06029995913910789,0.041821457997012465,0.016696698305947603,0.023531854749576343
2018,Tennessee District 2,0.8603534211787384,0.061068981294722505,0.040452294638578516,0.0165718632990489,0.021553439588911715
2020,Texas District 2,0.4148463736522712,0.12737018598165714,0.3343226496985408,0.08305470453072528,0.040406086136805575
2019,Texas District 2,0.46318366586945225,0.12011307779697075,0.31678264228138353,0.07708866190015487,0.022831952152038565
2018,Texas District 2,0.468765677004683,0.11507207920691227,0.31638328159656526,0.07706910996630956,0.022709852225529847
2020,Utah District 2,0.738156719508605,0.012721484564066484,0.16170680957442032,0.04056704040237714,0.04684794595053109
2019,Utah District 2,0.7603047319830281,0.012648021251389535,0.1558770112363069,0.0383093872481225,0.03286084828115301
2018,Utah District 2,0.7628301866740351,0.011545573864572318,0.1562086519403366,0.037010664810376806,0.03240492271067917
2020,Virginia District 2,0.5883209248431736,0.19150007325226748,0.09160129456734548,0.06080071387664318,0.06777699346057031
2019,Virginia District 2,0.6238876461699281,0.19193418223375272,0.08129864432300102,0.056033385509475654,0.04684614176384252
2018,Virginia District 2,0.6268034899968588,0.19368697262811277,0.07958373501153583,0.05506601964883396,0.04485978271465869
2020,Washington District 2,0.6576142842564949,0.033951012996391784,0.12180813903287169,0.10079333722326739,0.08583322649097419
2019,Washington District 2,0.7071804287281854,0.030527538951392652,0.11013693311872659,0.09381900240219351,0.05833609679950183
2018,Washington District 2,0.708813986282053,0.029471681064578398,0.10946976438536205,0.09302876387881111,0.05921580438919537
2020,West Virginia District 2,0.8677853613296816,0.04547715998396344,0.027787035829465078,0.00923712044000702,0.04971332241688281
2019,West Virginia District 2,0.900878525556011,0.046041812350799356,0.021026741578452413,0.00866951202848577,0.02338340848625146
2018,West Virginia District 2,0.9024272078286677,0.04547846314269672,0.02069784230368172,0.008317959412849924,0.023078527312103938
2020,Wisconsin District 2,0.7846180546318501,0.04622285730935035,0.07493985885357483,0.047539058491777864,0.046680170713446864
2019,Wisconsin District 2,0.8171877521619505,0.04422174375688013,0.06512683049075062,0.04423224025433013,0.02923143333608863
2018,Wisconsin District 2,0.8203798945429067,0.04398681322756719,0.0638954488681442,0.043657011466240354,0.028080831895141524
2020,California District 20,0.33378532772502273,0.016799423237255435,0.5503519514745981,0.055364390270753586,0.04369890729237012
2019,California District 20,0.36498170663903906,0.018233693957088577,0.5329185572518463,0.05299921619254,0.030866825959485977
2018,California District 20,0.3684778575089001,0.01793474493215001,0.530190969555519,0.05296961804729586,0.030426809956135087
2020,Florida District 20,0.15692988252995363,0.5055231146373166,0.2720180655766003,0.027882872612178807,0.03764606464395065
2019,Florida District 20,0.17467440606464302,0.5255292289148984,0.24703904589716752,0.026883623560757443,0.025873695562533626
2018,Florida District 20,0.1794797316402334,0.5223980155772049,0.24550548800863686,0.02832043801249261,0.024296326761432185
2020,New York District 20,0.7058985113025767,0.09575232148360557,0.07312572860416192,0.060342494204665746,0.06488094440499001
2019,New York District 20,0.7568389560158019,0.08629894709003455,0.06520631195005978,0.050989823523253826,0.04066596142084997
2018,New York District 20,0.7631421978854565,0.08661225333195578,0.06361263215896959,0.05018975789509936,0.03644315872851883
2020,Texas District 20,0.20419425905611038,0.05337370791202728,0.6781957847592873,0.03559369669590715,0.02864255157666786
2019,Texas District 20,0.21185477053289367,0.049452967029707376,0.6907174956618036,0.029287151522941767,0.018687615252653545
2018,Texas District 20,0.21019782278474672,0.04882767740747837,0.6929595525851457,0.030771041759805044,0.017243905462824068
2020,California District 21,0.15018739371778184,0.03509717933487517,0.7541512377534098,0.03485284432630238,0.025711344867630867
2019,California District 21,0.16475494430297388,0.035535600103204966,0.7483341372850364,0.03277458689970048,0.01860073140908424
2018,California District 21,0.16680063462938569,0.03585571860836044,0.7475187870779132,0.03130361348769809,0.018521246196642603
2020,Florida District 21,0.529865851445482,0.14695554734919866,0.250000317256065,0.029605066960065075,0.04357321698918922
2019,Florida District 21,0.5570599037044519,0.15404309212826628,0.2422954496598058,0.02593608441270853,0.020665470094767494
2018,Florida District 21,0.5624681258316782,0.15402646948929224,0.23766690920532535,0.02658223699304504,0.019256258480659236
2020,New York District 21,0.8713975499297204,0.02612330346745792,0.03575253070388814,0.0105511594361179,0.05617545646281563
2019,New York District 21,0.9012065603429515,0.02924589622983673,0.03431222646865972,0.010683101185794363,0.02455221577275764
2018,New York District 21,0.901047127085659,0.029805133342105376,0.03425482214685812,0.010631148387571432,0.024261769037806025
2020,Texas District 21,0.5880410815144976,0.03690615161484311,0.28946313393941536,0.040804414729916166,0.04478521820132772
2019,Texas District 21,0.6064505704195905,0.0347148642131244,0.29730523152905014,0.0371657750712639,0.024363558766971043
2018,Texas District 21,0.6093279625283324,0.03522643320584791,0.2967353010649472,0.03577046593324856,0.022939837267623886
2020,California District 22,0.34729427654218814,0.026748143230518676,0.4925418225345998,0.08997922042973218,0.04343653726296119
2019,California District 22,0.376779162552933,0.02842862792031447,0.48449002359559096,0.0821197273281987,0.02818245860296295
2018,California District 22,0.3855961369436532,0.028267395931506994,0.47839208751178086,0.07950213378797666,0.02824224582508239
2020,Florida District 22,0.5261098865296606,0.14425470502293333,0.2286256802366129,0.03526921843422131,0.06574050977657181
2019,Florida District 22,0.5715893845907315,0.14654922386838143,0.22444711961869496,0.03194316976364438,0.02547110215854774
2018,Florida District 22,0.5803460379204665,0.14545376985105626,0.2160397467703083,0.031737694777970775,0.026422750680198177
2020,New York District 22,0.8286200312944115,0.04259198116593216,0.046143466214955284,0.03242129742610643,0.0502232238985946
2019,New York District 22,0.8720058149139327,0.03784147177080505,0.03866314439172524,0.028143723757112424,0.023345845166424593
2018,New York District 22,0.8746390609007897,0.03855401364278322,0.03752337170008748,0.02753143386452133,0.021752119891818286
2020,Texas District 22,0.353502847345854,0.14578184507188557,0.2569131829490419,0.20379838096736738,0.04000374366585105
2019,Texas District 22,0.394036908628105,0.13585096111647502,0.2592688492934258,0.18581036601421927,0.025032914947774904
2018,Texas District 22,0.40280187276257473,0.13497432961030315,0.25563936255179237,0.1834861968400256,0.023098238235304158
2020,California District 23,0.39925302517081157,0.06174966172417034,0.42956974919309465,0.05522360965737261,0.054203954254550935
2019,California District 23,0.4514920853666086,0.0612566516027099,0.3993599388469748,0.05288579295717404,0.03500553122653261
2018,California District 23,0.4561158149380103,0.0629549332584561,0.39199317465117284,0.05366727504427837,0.035268802108082475
2020,Florida District 23,0.37367226615506993,0.12914957444927966,0.405514482242291,0.04558487878173433,0.04607879837162505
2019,Florida District 23,0.4066210772537948,0.13237155283784885,0.38981447617343623,0.04303410786220034,0.028158785872719763
2018,Florida District 23,0.41792450210083754,0.13449724715557043,0.380012881433939,0.041798533844182265,0.025766835465470747
2020,New York District 23,0.8463567163511937,0.026993160867414843,0.047471626179328603,0.023892984806253414,0.05528551179580944
2019,New York District 23,0.8821515646238933,0.026764382241464872,0.03993872399185863,0.02341290104500047,0.027732428097782695
2018,New York District 23,0.883361310922689,0.0269642053531248,0.039213389240890614,0.023984056345674427,0.02647703813762117
2020,Texas District 23,0.23832293574903943,0.03529747235065279,0.6820100425448302,0.01925599862936396,0.025113550726113584
2019,Texas District 23,0.2411577109440919,0.0335685209959268,0.694217035699381,0.015894993714027923,0.015161738646572435
2018,Texas District 23,0.244425119654364,0.03187581732021586,0.6938348072505677,0.015654395571144026,0.014209860203708496
2020,California District 24,0.5056296798613484,0.01483776930943044,0.37952214926115097,0.04933855483044769,0.050671846737622483
2019,California District 24,0.5409080965625378,0.01823013971866045,0.3639030461466971,0.04722824971908166,0.02973046785302299
2018,California District 24,0.54434237432683,0.01754567611273155,0.3617128525244984,0.04614271682104337,0.030256380214896683
2020,Florida District 24,0.11386426626372649,0.4038141950219651,0.4390822337322333,0.014847644981698004,0.028391660000377118
2019,Florida District 24,0.11152167330741343,0.4587527900514736,0.4038440411467279,0.01243163871479444,0.013449856779590569
2018,Florida District 24,0.11501173249381413,0.46807190247514335,0.39115947934894646,0.012682013461072358,0.013074872221023695
2020,New York District 24,0.7770424657782512,0.0846527358578684,0.051142676706068674,0.030465337714535058,0.05669678394327667
2019,New York District 24,0.8160429765153095,0.08055684441587668,0.0450396377758575,0.026942619938503626,0.03141792135445265
2018,New York District 24,0.818649326783758,0.0809555783298583,0.043794041771212495,0.026633212001272222,0.029967841113898976
2020,Texas District 24,0.4254666916249547,0.123222633601797,0.24064611173371775,0.16581014359929308,0.044854419440237436
2019,Texas District 24,0.4593240132460401,0.11868217604969383,0.24502182954385415,0.14563539988010263,0.03133658128030928
2018,Texas District 24,0.47054366405269005,0.11407733468150158,0.24470774271780077,0.14002577231414856,0.03064548623385896
2020,California District 25,0.36350936126854744,0.07965569211827889,0.42051280010189135,0.08703485533549853,0.0492872911757838
