result,estimate,incumbent,num_polls,last_poll,pvi,white,black,hispanic,aapi,other,poll_bucket
0.6236640671501742,0.5768106280913015,dem,0,258,5,1.0424774775207517,-1.5881356098084387,-2.9576890976374433,-4.65565979813457,-3.4019868800066533,none
0.4762821560255472,0.4981771023241901,rep,5,2,-4,1.4260526547405183,-2.4332087000676164,-2.7321322352113544,-4.10933588536925,-3.2938688097603204,polled
0.46204161865383314,0.4743589743589744,rep,1,258,-7,1.977710013703353,-3.1526881371604403,-3.071675250033651,-4.586165217437392,-3.6155338463667466,polled
0.5196866489109065,0.5251167558601395,rep,11,2,-4,1.5023647436378156,-2.8636099436402622,-2.9225164059256854,-3.0241127890496786,-3.4526126198337743,polled
0.6184436647757242,0.5709972855230082,mix or neither,0,258,4,1.1908637604615278,-1.8505026354292018,-3.7180401285483478,-3.06823060029351,-3.505794764887115,none
0.3671595082892245,0.47217046186202444,rep,0,258,-13,2.2107390543188177,-3.5439248434519985,-3.386501440739288,-4.043059780791271,-3.8546801356251934,none
0.5344458318031583,0.5070935003004244,mix or neither,9,20,-4,1.3137761187066896,-2.915017577348488,-3.390040181004887,-2.1813839598928215,-3.607769564334448,polled
0.7020857323864292,0.62913071120594,dem,0,258,14,1.0688393294386631,-2.12689435312986,-2.7756104962547457,-2.818983235114105,-3.34223689167498,none
0.8236234451433907,0.7221441922986307,dem,0,258,30,-0.7972160129849378,0.2451818537779058,-2.973811488360737,-2.955315705180029,-3.4665395006951756,none
0.49774119409240664,0.46168478260869567,mix or neither,2,17,-5,1.7950135827150553,-3.4261237245254033,-2.686823031587294,-3.5512106687035994,-3.926836959903902,polled
0.5275884457910981,0.5485402329158388,rep,8,23,-2,1.473116185163576,-3.007153595748132,-2.7388720146597083,-3.0063565153916527,-3.4255002033694733,polled
0.5572113280163858,0.5523047464117394,rep,5,38,1,1.2448700952249871,-2.50305580094206,-3.058263993275128,-2.5357583561718946,-3.486664737813625,polled
0.6893125500616633,0.62913071120594,dem,0,258,14,0.7034849216441068,-2.195069531125975,-2.6324754574455005,-1.9594730255489166,-3.171706694212082,none
0.7824301534738399,0.6988908220254579,mix or neither,0,258,26,0.524735392191184,-1.594014978092627,-2.2830818067190872,-2.726965163687043,-2.9658833328449803,none
0.38802154371229375,0.4779838044303176,rep,0,258,-12,2.1090168791304746,-3.4071854235067782,-3.5540415287137614,-3.7216352632157887,-3.6752803496111603,none
0.5213217077271418,0.6022727272727273,dem,1,57,-12,2.04107250656216,-4.27042738592588,-3.0004464157437316,-4.657027200572917,-3.0699644552792016,polled
0.4710997238742566,0.4176408770885048,mix or neither,5,23,-4,2.402720448014917,-4.5707544766015715,-4.021426592612457,-4.832946675567726,-3.0047974689732158,polled
0.32617545114670893,0.3300925383624224,rep,1,98,-16,0.7003530316731452,-0.9722548468706174,-3.3758221365659646,-4.937384305716929,-4.050195981760043,polled
0.3708061002178649,0.3238129669799951,mix or neither,1,98,-13,0.37815671524368977,-0.5997837996699183,-3.74801737710344,-4.498086348018792,-3.9908400314218695,polled
0.31066299340619635,0.406021695815807,rep,1,98,-21,0.7860057144913396,-1.1882034528422811,-3.132164012333146,-4.165619977789306,-3.7776932393637117,polled
0.8273391856893333,0.7163308497303376,dem,0,258,29,-0.382071836893133,-0.013626826307725569,-3.2986563388066656,-3.4595330333064376,-3.420000414264686,none
0.4799155876440198,0.47573260073260076,rep,2,72,-8,1.9064559209497198,-3.2737897073057804,-3.603882552746536,-3.024916927308615,-3.887306033315881,polled
0.3353627073422437,0.44310374902055855,rep,0,258,-18,2.2908140313798464,-3.3660185109407843,-3.6570468800036338,-4.556986690612258,-3.7504113600048834,none
0.335428128036462,0.44891709158885174,rep,0,258,-17,1.8576500613703968,-3.034891890423483,-3.212138115099012,-4.065735050863423,-3.3612015140111247,none
0.6339246906783345,0.5884373132278878,dem,0,258,7,0.5648311475452754,-1.2756141957526161,-2.3156327814234325,-3.828967543889223,-3.3768658402923664,none
0.3283174654402668,0.4547304341571449,rep,0,258,-16,1.975315431727085,-3.141153050627625,-3.185067547894602,-4.297666634239315,-3.5758850338745956,none
0.31236319444687655,0.41403703617909277,rep,0,258,-23,2.013515640204677,-3.9568719511915837,-2.941369119140949,-4.249136928459949,-3.3225536800592947,none
0.25423820010530646,0.4082236936107996,rep,0,258,-24,2.249488759061011,-3.0446356583551735,-3.845475712319284,-4.9546048203473445,-3.7938358012141666,none
0.4761432405678188,0.4592887924474041,rep,9,2,-11,1.8399327725257548,-5.47474146936608,-3.246415898456921,-4.798958485771477,-2.3475773896050023,polled
0.3964077161269438,0.4148936170212766,rep,1,12,-11,1.5064301237060544,-3.5247619314222556,-2.2977695837337935,-3.57101059345397,-3.341128964944091,polled
0.4900497011892066,0.46391752577319584,rep,6,12,-4,0.9805548793373744,-2.2517952872235028,-2.0654543509591057,-3.3422918736914173,-3.444330132046106,polled
0.23278513295578143,0.39078366590592006,rep,0,258,-27,1.6644200468514534,-4.406060242136887,-2.02315057737901,-4.816000617259944,-3.781265021781667,none
0.6819040525442666,0.6941549383812663,dem,2,2,15,-0.8265862305072809,-2.0860858017454538,-0.16258317713312495,-2.326339133072664,-3.2656774909767203,polled
0.4176923317694766,0.40155178548324505,rep,2,2,-7,0.6913498963244127,-4.0236589372237965,-1.2418647209135574,-3.1156952599953334,-2.9532367795608034,polled
0.5478387262189791,0.5303324968632371,mix or neither,2,2,-2,0.24999599815661763,-2.5998093616110727,-1.5494501057279795,-1.7968601124701535,-2.917928458409297,polled
0.5427528814917004,0.5224968738503897,mix or neither,7,2,3,-0.19017046218576908,-1.7766082345750183,-0.8692071241420939,-2.7482658041953036,-3.0078293132268747,polled
0.5433770217512549,0.569386140012684,mix or neither,7,2,-2,2.2543346049434247,-4.222366931951373,-3.33397448176042,-3.6398944817096424,-3.8657732402207925,polled
0.5683524298696168,0.6153846153846154,dem,6,2,2,2.229064772689551,-4.431410493700087,-3.243004550460606,-3.5398670296942667,-3.9106193161560743,polled
0.6594025151120527,0.6233173686376469,dem,0,258,13,0.5160110377717522,-1.633609129008281,-1.8573014388080717,-2.910577309957522,-3.7140743665709515,none
0.5390828669577323,0.6116928123920873,mix or neither,2,14,-1,0.6505905617572413,-2.0176074494191596,-1.6467055730497606,-3.219585623516135,-3.643251686614325,polled
0.5065566898700544,0.5001118214379597,rep,17,12,-2,1.1104047302392137,-2.1613495686219633,-2.427895683369629,-3.269736021251037,-3.591198852809324,polled
0.43737902432797043,0.5012371747034903,rep,0,258,-8,1.2378592664029167,-2.719364898927753,-2.149522344612771,-3.1121575261729686,-4.120046480919533,none
0.5693264965530673,0.5164705882352941,dem,2,22,-3,0.8226844708374467,-3.0420001679334563,-1.8335135310583435,-2.1467413520851353,-4.0470566634662575,polled
0.6363254142272655,0.6000639983644741,dem,0,258,9,-0.09986213191602661,-2.2240260158519636,-1.2685815359819421,-1.4713160820228068,-3.8377189647743184,none
0.5254901343739182,0.5318194665194468,rep,11,6,-3,0.9067076379486869,-3.0308242005627983,-1.9751903752509017,-2.188370320479707,-3.944711342215366,polled
0.806557090282777,0.7047041645937512,dem,0,258,27,-1.076363825209973,-2.3730316471457895,0.18130007671554269,-2.337644710644234,-3.573237982286431,none
0.7088169272117814,0.6407573963425264,dem,0,258,16,-0.4740494597663397,-2.2803408329836623,-0.5099523848633599,-1.8981759269530993,-3.9959578314801334,none
0.8966916354556804,0.7570242477083897,dem,0,258,36,-1.445452606208375,0.02149909165646297,-1.3543237877251029,-2.5640276640072117,-3.5743600567671487,none
0.5740017374674224,0.5644882625522778,mix or neither,10,20,-3,1.011303008235446,-3.3077660736724925,-2.072094290440052,-2.188965833137515,-3.953044720225234,polled
0.6868112927191679,0.6407573963425264,dem,0,258,16,-0.12016056167416864,-1.6034015625243625,-1.5560114459391436,-1.6200575439059397,-3.745409346370953,none
0.6194674638311828,0.5554308901243581,mix or neither,5,5,7,-0.42064255020744573,-3.7345638682432143,-0.00633485891046688,-3.729338839206446,-2.779384126306477,polled
0.5093397438471112,0.48232483988215075,mix or neither,11,5,-6,-0.5540086764915825,-4.047953092049244,0.1957245307345242,-4.853094514353636,-2.7271993546970736,polled
0.6700442088175869,0.594250655796181,dem,0,258,8,-0.5364187418504236,-4.2521411022077755,-0.3687709264431443,-4.348868738569676,-1.4156124631523819,none
0.4793347264978391,0.4238153894588663,rep,5,8,-5,1.0791082177600704,-2.938939879749407,-1.761992498271969,-3.183305447883517,-4.053026615486838,polled
0.46889098991507433,0.530303887544956,rep,0,258,-3,0.49139713428287857,-2.261266575973715,-1.1815202557060551,-3.4480161488209906,-3.913711940594335,none
0.589789114881822,0.5535572578181288,dem,0,258,1,0.7561328875495794,-3.522462192570066,-2.101312498313542,-1.659545999976562,-3.7938004414106206,none
0.613346097360307,0.5709972855230082,dem,0,258,4,0.25782247130484726,-1.7929498484567112,-1.3393367211163842,-2.654056965408055,-3.90057804152271,none
0.8967117357528317,0.7453975625718033,dem,0,258,34,-0.7407957125949244,-0.14536687093018405,-2.0480216153432935,-2.5633569525280553,-3.559681493201483,none
0.8214689104663193,0.6988908220254579,dem,0,258,26,0.5088351319361196,-3.362789472503893,-1.9192040349174426,-1.4663235949957527,-3.60238224161718,none
0.5323688723439852,0.48235328139584027,rep,3,10,-3,0.38777508343814887,-2.60742188714405,-1.5664532682277024,-1.8166975496656588,-3.7473237764021325,polled
0.8771724571963401,0.7279575348669238,dem,0,258,31,0.6163151961080794,-3.0562546073399837,-1.844000791846557,-1.824492445754373,-3.469341694930387,none
0.9460439404528568,0.7977176456864419,dem,0,258,43,-1.828715359094735,-1.1302141570610886,0.18891716457991345,-3.0106156026900948,-3.7291938867443664,none
0.8517449042618901,0.7163308497303376,mix or neither,0,258,29,-1.2187878901110765,-2.2830544000531185,-0.017291529782725166,-1.6262907307866614,-3.928284544875396,none
0.9598608819038512,0.803530988254735,dem,0,258,44,-3.6932976269552236,-0.9391465053260324,0.671923706410754,-4.040655870762977,-4.15614799794038,none
0.5547080870750679,0.5419305726815424,dem,0,258,-1,0.787909565225948,-2.320534286917699,-1.6060842586037607,-3.483691176104861,-3.612771130129913,none
0.526714539120771,0.5071574327410456,rep,13,2,-2,1.6889240420639644,-3.1495909102648834,-2.510753638719006,-4.068974521960864,-3.7536905407565255,polled
0.6650305225505794,0.5884373132278878,dem,0,258,7,1.1699844107520927,-2.3557191865834977,-2.6892171759187544,-2.940451239602618,-3.274877729052749,none
0.4305567540513953,0.4444444444444445,rep,1,21,-4,2.20891385592445,-3.48281630630425,-3.3390726609643635,-4.533278996984265,-3.694292523658163,polled
0.5089118853030599,0.48044038927606414,rep,7,2,-6,1.9426142101889845,-3.21637817717831,-3.2445457994059983,-3.56450935072268,-3.806051874987912,polled
0.45756383842167697,0.4895833333333333,rep,1,13,-6,2.024653273405182,-3.585910610642166,-3.1987340844107512,-3.706089631330947,-3.6046435394457834,polled
0.473680164215479,0.4551633681367202,rep,3,15,3,1.507223241765487,-2.429433869594945,-3.083475551817487,-3.598601968788218,-3.4772043806096953,polled
0.5898362841691978,0.5956299441029503,mix or neither,3,7,8,0.8490681989868117,-1.7406084086922042,-2.3454081452865685,-3.2763450597599433,-3.601059775720357,polled
0.733418887164324,0.6116906835010605,dem,0,258,11,0.792918555187131,-1.539924599976869,-2.668627824825711,-3.1436170056013366,-3.518069483867056,none
0.49805340162246375,0.45659472422062347,rep,6,7,-11,2.4155884636612583,-3.7057074856078547,-3.587443242498612,-4.560971571471795,-3.8551819876872417,polled
0.6984762079398551,0.6465707389108194,dem,0,258,17,-0.31629555437777107,-0.24539633328005428,-2.336882187046363,-3.8455918467806676,-3.4616384544175753,none
0.4719064490186276,0.4869344354040209,rep,3,9,-7,0.6799483901768125,-1.4597744702414477,-2.225448587363127,-3.964612481352914,-3.4205093096341623,polled
0.7506919989426317,0.6465707389108194,dem,0,258,17,0.23717261738323137,-1.2642239655224343,-2.1589316574333,-2.3597405950326857,-3.4442289658605736,none
0.4296520855252599,0.48961048956690395,rep,0,258,-10,0.9749650469367278,-1.7810369221119127,-2.252570409533365,-4.143122575501784,-3.94608479842854,none
0.43483963989309327,0.49542383213519714,rep,0,258,-9,0.6562387273736878,-1.382023742871033,-2.2073191055524672,-4.022403762410392,-3.696440829924328,none
0.4352217023774793,0.5238095238095238,rep,1,76,-9,0.7492669470233161,-1.4552070904283063,-2.2640031134301744,-4.717181891548673,-3.5192286849660754,polled
0.4466129985402374,0.5012371747034903,rep,0,258,-8,0.4338677427292049,-1.2322547729674203,-2.177238952141399,-3.6819356420150644,-3.151125931652545,none
0.498369880433882,0.5072526617804157,mix or neither,7,7,-8,0.41514489259119536,-1.4627470767238262,-2.437264093586592,-3.5535938370528526,-2.1814193147013925,polled
0.407072616702848,0.4779838044303176,rep,0,258,-12,1.2374412273702866,-1.9947577713193736,-2.6849016519891724,-4.051891645515956,-3.6983937613594318,none
0.39558603829960615,0.46635711929373125,rep,0,258,-14,1.8349503194338337,-3.4360913465191216,-2.716331998704807,-4.39407244501157,-3.401549064799278,none
0.730728170295696,0.6523840814791126,dem,0,258,18,-0.4149193276762281,-0.5498834220000182,-1.7522437037381249,-2.7977119411512885,-3.4368639669293786,none
0.4691191918610508,0.5000000000000002,rep,7,2,-6,0.5901024308261846,-1.2758193876969868,-2.4635677683813393,-3.3300829018392295,-3.649575681202793,polled
0.371420221143386,0.37657785895651513,mix or neither,11,7,-16,1.7357083016527926,-3.5945343531437883,-3.308859647841342,-4.207612534638322,-2.538720968111182,polled
0.4775130529528605,0.4856189098305339,rep,11,2,-5,0.7948596050280443,-1.286133549615333,-3.4361903714646465,-3.3025387189687962,-3.5489666832365594,polled
0.41717969424605045,0.42857142857142855,rep,1,8,-9,1.7555956702824498,-2.366881484106611,-3.8348079316391233,-4.170159962745941,-3.653506847414522,polled
0.7362690833890883,0.6581974240474058,dem,0,258,19,0.0565183170431524,-0.7072182725623123,-2.62900723955564,-3.101112309873107,-3.047991689047073,none
0.34735921990637325,0.375,rep,1,2,-14,1.9610925246921405,-2.923548335914609,-3.275007186624262,-4.668646787068916,-3.5994645800781644,polled
0.36077603683966636,0.48379714699861076,rep,0,258,-11,2.070406206970598,-3.560378079527109,-2.924539390500029,-4.274667595519913,-3.908018371441126,none
0.3074912822157201,0.4547304341571449,rep,0,258,-16,2.8094653939174097,-3.7829253171159043,-4.4292771882367985,-5.402183930138774,-3.982608279485532,none
0.41256383007293224,0.44162357019680487,rep,3,5,-12,2.2845937767095332,-3.184232063494247,-3.7610409805995024,-5.002004155916835,-3.738666356761534,polled
0.33423964033653347,0.44891709158885174,rep,0,258,-17,1.8038190338446691,-2.765795896865563,-3.325191972062848,-3.8779214795428647,-3.577156468526856,none
0.6779924877851041,0.62913071120594,dem,0,258,14,0.7460140884606357,-1.6869227094865642,-2.0486874273411897,-4.171741191175411,-3.2837369563649474,none
0.4298524638216104,0.5244905449766629,rep,0,258,-4,1.084274709961609,-1.6073267720249422,-3.541489666933527,-3.7519390329071682,-3.327209330360816,none
0.8224990423901941,0.7337708774352171,dem,0,258,32,-0.5320887619555938,0.11829282390792259,-3.1034137326628506,-3.644890711700148,-3.4093167812340823,none
0.4785918653243423,0.4946617860138794,rep,3,15,-7,1.7723760553035546,-3.0454265065703603,-3.6673295194755995,-3.096254260615073,-3.42048332997925,polled
0.6099494768667701,0.5884373132278878,dem,0,258,7,1.4263502866966153,-2.062406297904886,-3.3867687304985057,-3.962727021049268,-3.493590726783237,none
0.4475204810026093,0.5186772024083698,rep,0,258,-5,2.0655084927854395,-3.064879498480003,-3.5195779690957436,-3.8317716553383825,-4.002421750105324,none
0.40498770513245325,0.5070505172717834,rep,0,258,-7,2.074438428486662,-3.1461648306754952,-3.81337679779649,-3.717715754742392,-3.6613753690981867,none
0.4326882653231457,0.4482758620689655,mix or neither,1,21,-8,2.366590193715813,-3.80762389964778,-3.7420815384572874,-3.7906251369188584,-3.9549857030306583,polled
0.4070055417089635,0.3713620488940629,mix or neither,1,42,-17,0.5957938391997468,-2.37018860008988,-2.0697277929799376,-3.5019979690132663,-1.9142634761980621,polled
0.3164470098115558,0.4117647058823529,rep,1,42,-24,0.5771102281482685,-3.36240752416294,-2.901157144058316,-4.863328105179636,-1.0132480348955146,polled
0.2612607608997501,0.3085787451984635,rep,1,42,-27,1.0421096842297397,-3.2423682027482505,-2.205195193695339,-4.1566303286603725,-2.106803298029693,polled
0.34352330466533226,0.29866989117291415,rep,1,42,-20,0.8814556902339264,-2.66604077143568,-2.354453761390565,-3.6937537755908703,-2.02229323988861,polled
0.506984432541011,0.42586717899549914,rep,5,8,-10,0.28977365218396467,-1.8612712676297374,-1.620414156956539,-3.3994693200747848,-2.2419682448789158,polled
0.665042399696241,0.6000639983644741,dem,0,258,9,0.8953450016137344,-4.065870186152878,-1.7619968744837524,-2.428050365966967,-3.0423227398135917,none
0.41173153487581293,0.44943820224719105,rep,1,25,-11,1.385103330924197,-5.090076913238447,-1.8411369347174134,-4.355835575570649,-3.0671045530729644,polled
0.7855131951599916,0.6872641368888717,dem,0,258,24,0.8909962587116783,-2.9548685000861417,-2.0698007938350034,-2.4925866406614605,-2.8839842664109443,none
0.5779455256366234,0.5477439152498356,dem,0,258,0,1.6409187952514153,-4.893439351414601,-2.463981585581681,-3.6221317401878683,-2.9350435051484713,none
0.5681410880676744,0.37078651685393255,dem,1,29,0,1.0958767632560167,-4.5755533573716916,-1.6106937295550199,-3.4173550542604656,-3.1254917461787572,polled
0.4874044111850284,0.4778362210282033,rep,13,8,-1,1.5902430069186755,-3.184435269880491,-2.90321845148087,-2.7911812704543872,-3.902241705872428,polled
0.7901694210375182,0.6930774794571648,dem,0,258,25,-0.4582323755826495,-1.0596417332392027,-1.0860903412534222,-2.4880686167374266,-3.616906730800474,none
0.9338077968291899,0.7860909605498556,dem,0,258,41,-0.8504791918930156,0.26069671959844243,-3.025392892262305,-2.7725931310901077,-3.450799861668659,none
0.6352243754335702,0.5884373132278878,mix or neither,0,258,7,1.2091904423136435,-2.2885231949093887,-2.9712068586381037,-2.672672969494739,-3.6877385865492345,none
0.6518866871886425,0.6233173686376469,mix or neither,0,258,13,0.5324955671973355,-1.1694491166571934,-3.097787224876233,-2.6399353672501764,-3.7414642204900086,none
0.5887591608465749,0.559370600386422,mix or neither,0,258,2,1.002328550223198,-2.801225381599689,-1.730585110364228,-3.1510688491278636,-3.909110160539287,none
0.5516669931439765,0.5703980030265163,mix or neither,9,9,1,0.8836815013185173,-2.818861024583268,-1.5013097046864334,-3.4456247197701217,-3.7502322337976692,polled
0.546420541089432,0.5833920125560155,dem,3,8,-1,1.420149314477406,-2.8986122362585895,-2.1075063245054575,-4.039340590902404,-4.0729377291676245,polled
0.4025437176360941,0.3870967741935484,mix or neither,1,12,-14,2.0952621291252713,-3.6963501608919094,-2.704778255319835,-4.497529337490829,-4.441664524229168,polled
0.48677641367130187,0.4917758622221592,rep,5,11,-6,1.1192189198129574,-2.1545826677453124,-2.4403217696450343,-3.302182052251632,-3.5996199607205814,polled
0.41023978327281113,0.4611023206751054,rep,2,15,-14,1.7238905957978055,-3.389279243965066,-2.384356833456387,-3.965596977569817,-4.1343242067661725,polled
0.3396248851856712,0.44891709158885174,rep,0,258,-17,2.4759779572014518,-3.8057429990538134,-3.722384751602558,-4.0334586360567055,-4.198865848185609,none
0.2950771126009808,0.3870967741935484,mix or neither,1,11,-22,2.408367048851525,-3.6002829217182373,-3.424447985024983,-5.040516804321574,-4.000446111670271,polled
0.4209465377892188,0.46635711929373125,mix or neither,0,258,-14,2.578567627793942,-3.4898930331221925,-4.316168545887624,-4.749656439525925,-3.9348425603625503,none
0.32157637166833625,0.4314770638839722,rep,0,258,-20,2.872130680248171,-3.9446473377721603,-4.1904026303874895,-4.940032481427263,-4.3661952081183015,none
0.47834130511028805,0.5204081632653061,rep,6,7,-8,2.1552602016299462,-3.0610865125811006,-3.666864035572426,-4.482297365800178,-3.7490437243481214,polled
0.5625731389309507,0.5659722222222223,mix or neither,6,29,-3,1.948644343356101,-2.7907568811908807,-4.1485112180712855,-3.558638064261623,-3.720719467414753,polled
0.6685188810705607,0.6407573963425264,dem,0,258,16,0.7272790655829559,-2.525693169207971,-1.540735290906067,-3.327705682581913,-3.161146149881234,none
0.6363668382415835,0.5826239706595947,dem,0,258,6,1.264912523495421,-3.250942155471862,-1.9567291169497805,-3.373278268897401,-3.628311202443954,none
0.5069390230301678,0.46153846153846156,mix or neither,1,67,-10,0.8742653573258142,-1.4863124146206856,-2.6833312485848833,-3.9331084741007496,-3.5952224516256805,polled
0.43018661287971605,0.4779838044303176,rep,0,258,-12,0.6635363654953894,-1.1730229870036173,-2.8101408015259595,-3.8971230884609285,-3.586006293991716,none
0.313567668230491,0.4372904064522654,rep,0,258,-19,1.0389803680095455,-1.5053216098739215,-2.9504981561715704,-4.687923684775117,-3.84791941754692,none
0.38030217097435853,0.46054377672543806,mix or neither,0,258,-15,0.7723388524981469,-1.4696040250249167,-2.4163780836948776,-3.652523852775948,-3.8053137452638772,none
0.4211306485466707,0.49542383213519714,rep,0,258,-9,0.6279330901807597,-1.0155394828708233,-3.075231359255071,-4.40363606333354,-3.6289902385467596,none
0.7129630085645196,0.6581974240474058,dem,0,258,19,-0.5948956962413785,0.24788929515897853,-2.9690918235960644,-4.390583573154813,-3.8062893778740507,none
0.40361972037033167,0.49542383213519714,rep,0,258,-9,0.5850457560568174,-0.9287577402593458,-3.1190157521766726,-4.574513059500021,-3.791689278464657,none
0.3737401859791748,0.4080713142621307,mix or neither,5,2,-14,1.5328414149859508,-3.980871590412025,-3.258606103195557,-4.199446356249062,-2.1170551385577494,polled
0.21428993558300335,0.38497032333762693,rep,0,258,-28,2.36475027906511,-3.8282750038494884,-3.2570698662815447,-4.845328661673624,-3.905227307367663,none
0.3339498466423144,0.4314770638839722,mix or neither,0,258,-20,1.8182284658332115,-2.732737947850603,-3.16633866351941,-4.083338290952694,-3.8154307580516846,none
0.35122677134673336,0.44310374902055855,rep,0,258,-18,1.514909302525459,-2.133707382009418,-3.175195515379411,-4.3132146622464465,-3.840773525853272,none
0.34635827994391893,0.4314770638839722,rep,0,258,-20,1.3900838116167646,-2.335444256995133,-2.6896995490492603,-4.057035294842254,-3.456529500847732,none
0.6784739170225748,0.5884373132278878,dem,0,258,7,0.400761092101,-1.1192366687693782,-2.2597198845975828,-3.39445111944874,-3.547411416228947,none
0.28937412616169095,0.4082236936107996,mix or neither,0,258,-24,2.0275366749661234,-3.0844947132564093,-3.102173410348137,-4.631107171611706,-3.8957605769539487,none
0.32439658049036274,0.4314770638839722,mix or neither,0,258,-20,1.4056470675027526,-2.205645830109809,-2.9299676233630385,-3.8586604138796585,-3.6105728500898215,none
0.30790617212760263,0.4372904064522654,rep,0,258,-19,0.9873355378191395,-1.4027876488631987,-3.3985634094978194,-3.834728660004401,-3.8629406313422616,none
0.8061486336369695,0.7105175071620443,dem,0,258,28,-1.184489197796683,0.6597274369806305,-2.544620614349287,-4.066169358426977,-4.062666722576686,none
0.26702494900360896,0.40241035104250644,rep,0,258,-25,0.49566165043683735,-1.5591912276730624,-1.5590360668362184,-4.327313955766891,-4.0002338176663335,none
0.46296782159117217,0.44943820224719105,mix or neither,1,21,-11,-0.12510018914530374,-2.0399474885258595,-0.770443012311815,-2.482851804987119,-3.7619847371539814,polled
0.449170441326514,0.47217046186202444,mix or neither,0,258,-13,0.2939115350731757,-2.2625918301922168,-1.7554752175099133,-1.6947545763405458,-3.4669233638418024,none
0.23326980050148943,0.38497032333762693,rep,0,258,-28,0.9274017937566956,-2.166521345984223,-1.8216558837176737,-4.4109070954656895,-3.496185522496981,none
0.3758833732314617,0.4547304341571449,mix or neither,0,258,-16,0.09206080495632382,-1.7185350767933634,-0.9285145918898633,-3.844108833574427,-3.853844986966861,none
0.4611372472860874,0.4482758620689655,mix or neither,1,101,-9,-0.04923980812680609,-1.3586142730175852,-1.2165963337530152,-2.929035316744843,-3.5264444139382296,polled
0.5252810949051934,0.4916493492113839,rep,6,12,-7,-0.30130200410440383,-1.8886160065948376,-0.790871628549976,-2.114043089498516,-3.7209997623447575,polled
0.25295197524474117,0.38497032333762693,rep,0,258,-28,0.5814844489145854,-2.408752619709348,-1.2420638589685868,-3.4919695670260085,-3.773081673650925,none
0.4782005312084993,0.48,rep,1,94,-9,0.11656229002909238,-2.130655257490248,-0.9272108535916478,-2.79434421947026,-3.721840847667383,polled
0.18703794065385712,0.3617169530644542,rep,0,258,-32,0.21262989960088172,-3.274578027112219,-0.4756353918475605,-4.501499696665674,-4.098021022248984,none
0.3452614484483079,0.32608695652173914,rep,1,39,-18,0.48409632546838166,-2.364434264358561,-1.2019483397243411,-3.2698585612093716,-3.5615263912556756,polled
0.17188280828964775,0.3559036104961611,rep,0,258,-33,0.5389239521585213,-2.8906821506345755,-0.9967126122782535,-3.8340873336842454,-3.660689979332678,none
0.39892020038588993,0.4779838044303176,rep,0,258,-12,0.024954250435510868,-1.4229097033337224,-1.1010514318565325,-3.44746490591592,-3.935136038640748,none
0.6062640648601991,0.5884373132278878,dem,0,258,7,-1.7324994116562953,-4.0404000456672176,1.490007275625151,-4.5405357369882,-5.142169862351985,none
0.7169516720057155,0.6465707389108194,mix or neither,0,258,17,-1.858275821855303,-3.3395405040118953,1.4174605549012267,-4.282093838180702,-4.386519725430426,none
0.42106212244161934,0.4136069114470842,rep,1,66,-12,0.1839847899493938,-1.9500554855811014,-1.0515514112501532,-2.946027474005829,-3.8550330368867263,polled
0.7833197795247131,0.7047041645937512,dem,0,258,27,-1.6611374413778692,-0.5741729211829103,-0.2981276728979922,-3.1763887251702188,-4.251930333708923,none
0.24773621803599277,0.39078366590592006,rep,0,258,-27,0.15063484408341404,-2.769498451930476,-0.5386467107434021,-4.179803762707126,-3.8998030592006163,none
0.4866604059813624,0.4403647022993757,mix or neither,2,17,-10,0.44448821990701914,-3.3100966838610577,-0.8628928493831312,-3.2942067931494265,-3.751673211347681,polled
0.4749108809465698,0.48961048956690395,rep,0,258,-10,-0.39380411956042694,-1.8576745739199898,-1.0687579339031397,-1.4929043744611261,-3.744629748331724,none
0.4977485363054599,0.42276756688453687,rep,5,19,-1,-1.1285698875032615,-3.4135127223723365,0.8181091004003205,-4.141225314684487,-4.239507387806362,polled
0.4843626715348794,0.49542383213519714,rep,0,258,-9,-0.11796194060896747,-2.0497530688002112,-1.127040158462065,-1.815075927365961,-3.454145016787972,none
0.4555155506866884,0.48379714699861076,rep,0,258,-11,0.7503305017398008,-2.5795047355523892,-1.473205546268964,-3.3730693536290826,-3.4531031503642797,none
0.3965605273684587,0.44310374902055855,rep,0,258,-18,0.5837430855771861,-2.4663823799357862,-1.5034816404597193,-2.661145816633607,-3.3899566443732447,none
0.3776679084990077,0.47217046186202444,rep,0,258,-13,-0.42835442783502214,-2.967646035000632,0.10985363331343763,-4.104799749222684,-4.336757612676745,none
0.7583716010525773,0.6581974240474058,mix or neither,0,258,19,-2.28794369764604,-2.1280440580291473,1.2453345298766147,-4.001803465834793,-4.95091447335057,none
0.4852015001316529,0.4054046812154155,rep,4,32,-10,0.24534730796092774,-2.1149836359972523,-1.13276962647611,-2.8884907106661393,-3.3184325878109355,polled
0.5332496816795476,0.5421060351024629,rep,8,2,-5,-0.04266372138295001,-1.9074376341764159,-1.0160256650771704,-2.355163740902165,-3.5132760607501634,polled
0.7766089373530041,0.6814507943205784,dem,0,258,23,-1.7850994547838752,-1.6981242319720975,0.6977640372014023,-3.784061936660525,-4.436557228886162,none
0.5998895630050046,0.6058773409327673,dem,0,258,10,-1.8596774441704873,-4.468917895333756,1.684958621438332,-5.080392536808704,-5.470758424374616,none
