model_date,race,sim,winner,n
2022-07-05,House,4807,dem,228
2022-07-05,House,4808,dem,177
2022-07-05,House,4809,dem,140
2022-07-05,House,4810,dem,138
2022-07-05,House,4811,dem,215
2022-07-05,House,4812,dem,192
2022-07-05,House,4813,dem,169
2022-07-05,House,4814,dem,208
2022-07-05,House,4815,dem,194
2022-07-05,House,4816,dem,158
2022-07-05,House,4817,dem,134
2022-07-05,House,4818,dem,153
2022-07-05,House,4819,dem,172
2022-07-05,House,4820,dem,207
2022-07-05,House,4821,dem,126
2022-07-05,House,4822,dem,166
2022-07-05,House,4823,dem,195
2022-07-05,House,4824,dem,191
2022-07-05,House,4825,dem,169
2022-07-05,House,4826,dem,212
2022-07-05,House,4827,dem,198
2022-07-05,House,4828,dem,160
2022-07-05,House,4829,dem,154
2022-07-05,House,4830,dem,227
2022-07-05,House,4831,dem,221
2022-07-05,House,4832,dem,204
2022-07-05,House,4833,dem,121
2022-07-05,House,4834,dem,151
2022-07-05,House,4835,dem,195
2022-07-05,House,4836,dem,137
2022-07-05,House,4837,dem,177
2022-07-05,House,4838,dem,180
2022-07-05,House,4839,dem,127
2022-07-05,House,4840,dem,173
2022-07-05,House,4841,dem,155
2022-07-05,House,4842,dem,163
2022-07-05,House,4843,dem,161
2022-07-05,House,4844,dem,180
2022-07-05,House,4845,dem,202
2022-07-05,House,4846,dem,166
2022-07-05,House,4847,dem,184
2022-07-05,House,4848,dem,157
2022-07-05,House,4849,dem,174
2022-07-05,House,4850,dem,197
2022-07-05,House,4851,dem,194
2022-07-05,House,4852,dem,189
2022-07-05,House,4853,dem,189
2022-07-05,House,4854,dem,167
2022-07-05,House,4855,dem,152
2022-07-05,House,4856,dem,171
2022-07-05,House,4857,dem,165
2022-07-05,House,4858,dem,186
2022-07-05,House,4859,dem,138
2022-07-05,House,4860,dem,166
2022-07-05,House,4861,dem,202
2022-07-05,House,4862,dem,179
2022-07-05,House,4863,dem,185
2022-07-05,House,4864,dem,182
2022-07-05,House,4865,dem,195
2022-07-05,House,4866,dem,191
2022-07-05,House,4867,dem,159
2022-07-05,House,4868,dem,162
2022-07-05,House,4869,dem,188
2022-07-05,House,4870,dem,178
2022-07-05,House,4871,dem,157
2022-07-05,House,4872,dem,170
2022-07-05,House,4873,dem,154
2022-07-05,House,4874,dem,161
2022-07-05,House,4875,dem,172
2022-07-05,House,4876,dem,199
2022-07-05,House,4877,dem,147
2022-07-05,House,4878,dem,140
2022-07-05,House,4879,dem,185
2022-07-05,House,4880,dem,159
2022-07-05,House,4881,dem,151
2022-07-05,House,4882,dem,192
2022-07-05,House,4883,dem,163
2022-07-05,House,4884,dem,199
2022-07-05,House,4885,dem,201
2022-07-05,House,4886,dem,146
2022-07-05,House,4887,dem,184
2022-07-05,House,4888,dem,174
2022-07-05,House,4889,dem,208
2022-07-05,House,4890,dem,194
2022-07-05,House,4891,dem,168
2022-07-05,House,4892,dem,150
2022-07-05,House,4893,dem,240
2022-07-05,House,4894,dem,133
2022-07-05,House,4895,dem,221
2022-07-05,House,4896,dem,170
2022-07-05,House,4897,dem,204
2022-07-05,House,4898,dem,182
2022-07-05,House,4899,dem,132
2022-07-05,House,4900,dem,135
2022-07-05,House,4901,dem,149
2022-07-05,House,4902,dem,202
2022-07-05,House,4903,dem,148
2022-07-05,House,4904,dem,120
2022-07-05,House,4905,dem,179
2022-07-05,House,4906,dem,154
2022-07-05,House,4907,dem,162
2022-07-05,House,4908,dem,165
2022-07-05,House,4909,dem,156
2022-07-05,House,4910,dem,204
2022-07-05,House,4911,dem,173
2022-07-05,House,4912,dem,154
2022-07-05,House,4913,dem,210
2022-07-05,House,4914,dem,152
2022-07-05,House,4915,dem,233
2022-07-05,House,4916,dem,131
2022-07-05,House,4917,dem,162
2022-07-05,House,4918,dem,189
2022-07-05,House,4919,dem,153
2022-07-05,House,4920,dem,195
2022-07-05,House,4921,dem,161
2022-07-05,House,4922,dem,198
2022-07-05,House,4923,dem,172
2022-07-05,House,4924,dem,153
2022-07-05,House,4925,dem,194
2022-07-05,House,4926,dem,128
2022-07-05,House,4927,dem,201
2022-07-05,House,4928,dem,170
2022-07-05,House,4929,dem,170
2022-07-05,House,4930,dem,197
2022-07-05,House,4931,dem,145
2022-07-05,House,4932,dem,201
2022-07-05,House,4933,dem,166
2022-07-05,House,4934,dem,181
2022-07-05,House,4935,dem,119
2022-07-05,House,4936,dem,158
2022-07-05,House,4937,dem,203
2022-07-05,House,4938,dem,175
2022-07-05,House,4939,dem,162
2022-07-05,House,4940,dem,167
2022-07-05,House,4941,dem,130
2022-07-05,House,4942,dem,203
2022-07-05,House,4943,dem,158
2022-07-05,House,4944,dem,182
2022-07-05,House,4945,dem,176
2022-07-05,House,4946,dem,184
2022-07-05,House,4947,dem,172
2022-07-05,House,4948,dem,176
2022-07-05,House,4949,dem,153
2022-07-05,House,4950,dem,153
2022-07-05,House,4951,dem,207
2022-07-05,House,4952,dem,236
2022-07-05,House,4953,dem,225
2022-07-05,House,4954,dem,164
2022-07-05,House,4955,dem,156
2022-07-05,House,4956,dem,158
2022-07-05,House,4957,dem,153
2022-07-05,House,4958,dem,155
2022-07-05,House,4959,dem,209
2022-07-05,House,4960,dem,126
2022-07-05,House,4961,dem,202
2022-07-05,House,4962,dem,148
2022-07-05,House,4963,dem,153
2022-07-05,House,4964,dem,174
2022-07-05,House,4965,dem,143
2022-07-05,House,4966,dem,188
2022-07-05,House,4967,dem,182
2022-07-05,House,4968,dem,157
2022-07-05,House,4969,dem,158
2022-07-05,House,4970,dem,188
2022-07-05,House,4971,dem,187
2022-07-05,House,4972,dem,175
2022-07-05,House,4973,dem,160
2022-07-05,House,4974,dem,147
2022-07-05,House,4975,dem,171
2022-07-05,House,4976,dem,204
2022-07-05,House,4977,dem,142
2022-07-05,House,4978,dem,184
2022-07-05,House,4979,dem,180
2022-07-05,House,4980,dem,173
2022-07-05,House,4981,dem,153
2022-07-05,House,4982,dem,190
2022-07-05,House,4983,dem,146
2022-07-05,House,4984,dem,187
2022-07-05,House,4985,dem,124
2022-07-05,House,4986,dem,141
2022-07-05,House,4987,dem,163
2022-07-05,House,4988,dem,143
2022-07-05,House,4989,dem,210
2022-07-05,House,4990,dem,173
2022-07-05,House,4991,dem,198
2022-07-05,House,4992,dem,200
2022-07-05,House,4993,dem,169
2022-07-05,House,4994,dem,197
2022-07-05,House,4995,dem,195
2022-07-05,House,4996,dem,159
2022-07-05,House,4997,dem,207
2022-07-05,House,4998,dem,163
2022-07-05,House,4999,dem,178
2022-07-05,House,5000,dem,147
2022-07-05,House,5001,dem,154
2022-07-05,House,5002,dem,163
2022-07-05,House,5003,dem,209
2022-07-05,House,5004,dem,162
2022-07-05,House,5005,dem,151
2022-07-05,House,5006,dem,150
2022-07-05,House,5007,dem,159
2022-07-05,House,5008,dem,161
2022-07-05,House,5009,dem,189
2022-07-05,House,5010,dem,173
2022-07-05,House,5011,dem,143
2022-07-05,House,5012,dem,222
2022-07-05,House,5013,dem,164
2022-07-05,House,5014,dem,214
2022-07-05,House,5015,dem,202
2022-07-05,House,5016,dem,156
2022-07-05,House,5017,dem,159
2022-07-05,House,5018,dem,163
2022-07-05,House,5019,dem,173
2022-07-05,House,5020,dem,149
2022-07-05,House,5021,dem,176
2022-07-05,House,5022,dem,191
2022-07-05,House,5023,dem,182
2022-07-05,House,5024,dem,135
2022-07-05,House,5025,dem,192
2022-07-05,House,5026,dem,172
2022-07-05,House,5027,dem,96
2022-07-05,House,5028,dem,195
2022-07-05,House,5029,dem,169
2022-07-05,House,5030,dem,160
2022-07-05,House,5031,dem,186
2022-07-05,House,5032,dem,120
2022-07-05,House,5033,dem,186
2022-07-05,House,5034,dem,207
2022-07-05,House,5035,dem,171
2022-07-05,House,5036,dem,170
2022-07-05,House,5037,dem,188
2022-07-05,House,5038,dem,183
2022-07-05,House,5039,dem,168
2022-07-05,House,5040,dem,97
2022-07-05,House,5041,dem,156
2022-07-05,House,5042,dem,167
2022-07-05,House,5043,dem,134
2022-07-05,House,5044,dem,140
2022-07-05,House,5045,dem,185
2022-07-05,House,5046,dem,185
2022-07-05,House,5047,dem,188
2022-07-05,House,5048,dem,156
2022-07-05,House,5049,dem,151
2022-07-05,House,5050,dem,196
2022-07-05,House,5051,dem,193
2022-07-05,House,5052,dem,183
2022-07-05,House,5053,dem,174
2022-07-05,House,5054,dem,178
2022-07-05,House,5055,dem,171
2022-07-05,House,5056,dem,202
2022-07-05,House,5057,dem,184
2022-07-05,House,5058,dem,187
2022-07-05,House,5059,dem,185
2022-07-05,House,5060,dem,191
2022-07-05,House,5061,dem,171
2022-07-05,House,5062,dem,196
2022-07-05,House,5063,dem,164
2022-07-05,House,5064,dem,167
2022-07-05,House,5065,dem,174
2022-07-05,House,5066,dem,160
2022-07-05,House,5067,dem,190
2022-07-05,House,5068,dem,181
2022-07-05,House,5069,dem,167
2022-07-05,House,5070,dem,170
2022-07-05,House,5071,dem,141
2022-07-05,House,5072,dem,151
2022-07-05,House,5073,dem,112
2022-07-05,House,5074,dem,167
2022-07-05,House,5075,dem,201
2022-07-05,House,5076,dem,176
2022-07-05,House,5077,dem,202
2022-07-05,House,5078,dem,154
2022-07-05,House,5079,dem,154
2022-07-05,House,5080,dem,175
2022-07-05,House,5081,dem,170
2022-07-05,House,5082,dem,138
2022-07-05,House,5083,dem,203
2022-07-05,House,5084,dem,149
2022-07-05,House,5085,dem,132
2022-07-05,House,5086,dem,121
2022-07-05,House,5087,dem,169
2022-07-05,House,5088,dem,206
2022-07-05,House,5089,dem,138
2022-07-05,House,5090,dem,186
2022-07-05,House,5091,dem,181
2022-07-05,House,5092,dem,136
2022-07-05,House,5093,dem,146
2022-07-05,House,5094,dem,173
2022-07-05,House,5095,dem,203
2022-07-05,House,5096,dem,196
2022-07-05,House,5097,dem,208
2022-07-05,House,5098,dem,162
2022-07-05,House,5099,dem,164
2022-07-05,House,5100,dem,177
2022-07-05,House,5101,dem,118
2022-07-05,House,5102,dem,179
2022-07-05,House,5103,dem,168
2022-07-05,House,5104,dem,198
2022-07-05,House,5105,dem,178
2022-07-05,House,5106,dem,163
2022-07-05,House,5107,dem,159
2022-07-05,House,5108,dem,182
2022-07-05,House,5109,dem,207
2022-07-05,House,5110,dem,150
2022-07-05,House,5111,dem,166
2022-07-05,House,5112,dem,165
2022-07-05,House,5113,dem,140
2022-07-05,House,5114,dem,178
2022-07-05,House,5115,dem,149
2022-07-05,House,5116,dem,139
2022-07-05,House,5117,dem,143
2022-07-05,House,5118,dem,194
2022-07-05,House,5119,dem,160
2022-07-05,House,5120,dem,178
2022-07-05,House,5121,dem,212
2022-07-05,House,5122,dem,224
2022-07-05,House,5123,dem,200
2022-07-05,House,5124,dem,176
2022-07-05,House,5125,dem,185
2022-07-05,House,5126,dem,181
2022-07-05,House,5127,dem,126
2022-07-05,House,5128,dem,149
2022-07-05,House,5129,dem,178
2022-07-05,House,5130,dem,148
2022-07-05,House,5131,dem,102
2022-07-05,House,5132,dem,163
2022-07-05,House,5133,dem,180
2022-07-05,House,5134,dem,167
2022-07-05,House,5135,dem,164
2022-07-05,House,5136,dem,162
2022-07-05,House,5137,dem,191
2022-07-05,House,5138,dem,146
2022-07-05,House,5139,dem,146
2022-07-05,House,5140,dem,162
2022-07-05,House,5141,dem,146
2022-07-05,House,5142,dem,198
2022-07-05,House,5143,dem,176
2022-07-05,House,5144,dem,211
2022-07-05,House,5145,dem,190
2022-07-05,House,5146,dem,141
2022-07-05,House,5147,dem,128
2022-07-05,House,5148,dem,231
2022-07-05,House,5149,dem,181
2022-07-05,House,5150,dem,195
2022-07-05,House,5151,dem,185
2022-07-05,House,5152,dem,141
2022-07-05,House,5153,dem,162
2022-07-05,House,5154,dem,143
2022-07-05,House,5155,dem,178
2022-07-05,House,5156,dem,209
2022-07-05,House,5157,dem,198
2022-07-05,House,5158,dem,183
2022-07-05,House,5159,dem,156
2022-07-05,House,5160,dem,139
2022-07-05,House,5161,dem,201
2022-07-05,House,5162,dem,202
2022-07-05,House,5163,dem,175
2022-07-05,House,5164,dem,212
2022-07-05,House,5165,dem,196
2022-07-05,House,5166,dem,156
2022-07-05,House,5167,dem,208
2022-07-05,House,5168,dem,181
2022-07-05,House,5169,dem,127
2022-07-05,House,5170,dem,170
2022-07-05,House,5171,dem,188
2022-07-05,House,5172,dem,160
2022-07-05,House,5173,dem,190
2022-07-05,House,5174,dem,180
2022-07-05,House,5175,dem,185
2022-07-05,House,5176,dem,192
2022-07-05,House,5177,dem,232
2022-07-05,House,5178,dem,199
2022-07-05,House,5179,dem,196
2022-07-05,House,5180,dem,145
2022-07-05,House,5181,dem,164
2022-07-05,House,5182,dem,145
2022-07-05,House,5183,dem,134
2022-07-05,House,5184,dem,138
2022-07-05,House,5185,dem,183
2022-07-05,House,5186,dem,204
2022-07-05,House,5187,dem,151
2022-07-05,House,5188,dem,118
2022-07-05,House,5189,dem,144
2022-07-05,House,5190,dem,141
2022-07-05,House,5191,dem,173
2022-07-05,House,5192,dem,183
2022-07-05,House,5193,dem,173
2022-07-05,House,5194,dem,154
2022-07-05,House,5195,dem,177
2022-07-05,House,5196,dem,154
2022-07-05,House,5197,dem,156
2022-07-05,House,5198,dem,210
2022-07-05,House,5199,dem,165
2022-07-05,House,5200,dem,181
2022-07-05,House,5201,dem,228
2022-07-05,House,5202,dem,197
2022-07-05,House,5203,dem,139
2022-07-05,House,5204,dem,182
2022-07-05,House,5205,dem,152
2022-07-05,House,5206,dem,175
2022-07-05,House,5207,dem,183
2022-07-05,House,5208,dem,183
2022-07-05,House,5209,dem,189
2022-07-05,House,5210,dem,180
2022-07-05,House,5211,dem,172
2022-07-05,House,5212,dem,155
2022-07-05,House,5213,dem,176
2022-07-05,House,5214,dem,254
2022-07-05,House,5215,dem,136
2022-07-05,House,5216,dem,185
2022-07-05,House,5217,dem,211
2022-07-05,House,5218,dem,187
2022-07-05,House,5219,dem,147
2022-07-05,House,5220,dem,162
2022-07-05,House,5221,dem,168
2022-07-05,House,5222,dem,196
2022-07-05,House,5223,dem,169
2022-07-05,House,5224,dem,222
2022-07-05,House,5225,dem,183
2022-07-05,House,5226,dem,133
2022-07-05,House,5227,dem,186
2022-07-05,House,5228,dem,157
2022-07-05,House,5229,dem,181
2022-07-05,House,5230,dem,176
2022-07-05,House,5231,dem,235
2022-07-05,House,5232,dem,208
2022-07-05,House,5233,dem,179
2022-07-05,House,5234,dem,156
2022-07-05,House,5235,dem,147
2022-07-05,House,5236,dem,198
2022-07-05,House,5237,dem,189
2022-07-05,House,5238,dem,182
2022-07-05,House,5239,dem,157
2022-07-05,House,5240,dem,184
2022-07-05,House,5241,dem,158
2022-07-05,House,5242,dem,194
2022-07-05,House,5243,dem,151
2022-07-05,House,5244,dem,217
2022-07-05,House,5245,dem,199
2022-07-05,House,5246,dem,219
2022-07-05,House,5247,dem,131
2022-07-05,House,5248,dem,198
2022-07-05,House,5249,dem,161
2022-07-05,House,5250,dem,178
2022-07-05,House,5251,dem,137
2022-07-05,House,5252,dem,166
2022-07-05,House,5253,dem,131
2022-07-05,House,5254,dem,203
2022-07-05,House,5255,dem,175
2022-07-05,House,5256,dem,146
2022-07-05,House,5257,dem,198
2022-07-05,House,5258,dem,161
2022-07-05,House,5259,dem,206
2022-07-05,House,5260,dem,154
2022-07-05,House,5261,dem,178
2022-07-05,House,5262,dem,196
2022-07-05,House,5263,dem,159
2022-07-05,House,5264,dem,197
2022-07-05,House,5265,dem,150
2022-07-05,House,5266,dem,161
2022-07-05,House,5267,dem,175
2022-07-05,House,5268,dem,113
2022-07-05,House,5269,dem,183
2022-07-05,House,5270,dem,151
2022-07-05,House,5271,dem,151
2022-07-05,House,5272,dem,126
2022-07-05,House,5273,dem,169
2022-07-05,House,5274,dem,213
2022-07-05,House,5275,dem,190
2022-07-05,House,5276,dem,194
2022-07-05,House,5277,dem,155
2022-07-05,House,5278,dem,146
2022-07-05,House,5279,dem,149
2022-07-05,House,5280,dem,202
2022-07-05,House,5281,dem,198
2022-07-05,House,5282,dem,195
2022-07-05,House,5283,dem,198
2022-07-05,House,5284,dem,165
2022-07-05,House,5285,dem,206
2022-07-05,House,5286,dem,174
2022-07-05,House,5287,dem,188
2022-07-05,House,5288,dem,212
2022-07-05,House,5289,dem,170
2022-07-05,House,5290,dem,137
2022-07-05,House,5291,dem,220
2022-07-05,House,5292,dem,125
2022-07-05,House,5293,dem,123
2022-07-05,House,5294,dem,143
2022-07-05,House,5295,dem,158
2022-07-05,House,5296,dem,151
2022-07-05,House,5297,dem,144
2022-07-05,House,5298,dem,182
2022-07-05,House,5299,dem,164
2022-07-05,House,5300,dem,136
2022-07-05,House,5301,dem,182
2022-07-05,House,5302,dem,190
2022-07-05,House,5303,dem,129
2022-07-05,House,5304,dem,191
2022-07-05,House,5305,dem,170
2022-07-05,House,5306,dem,199
2022-07-05,House,5307,dem,145
2022-07-05,House,5308,dem,177
2022-07-05,House,5309,dem,122
2022-07-05,House,5310,dem,209
2022-07-05,House,5311,dem,192
2022-07-05,House,5312,dem,183
2022-07-05,House,5313,dem,161
2022-07-05,House,5314,dem,172
2022-07-05,House,5315,dem,182
2022-07-05,House,5316,dem,148
2022-07-05,House,5317,dem,211
2022-07-05,House,5318,dem,186
2022-07-05,House,5319,dem,151
2022-07-05,House,5320,dem,203
2022-07-05,House,5321,dem,226
2022-07-05,House,5322,dem,146
2022-07-05,House,5323,dem,159
2022-07-05,House,5324,dem,195
2022-07-05,House,5325,dem,199
2022-07-05,House,5326,dem,109
2022-07-05,House,5327,dem,177
2022-07-05,House,5328,dem,186
2022-07-05,House,5329,dem,145
2022-07-05,House,5330,dem,189
2022-07-05,House,5331,dem,140
2022-07-05,House,5332,dem,171
2022-07-05,House,5333,dem,144
2022-07-05,House,5334,dem,183
2022-07-05,House,5335,dem,170
2022-07-05,House,5336,dem,205
2022-07-05,House,5337,dem,153
2022-07-05,House,5338,dem,173
2022-07-05,House,5339,dem,142
2022-07-05,House,5340,dem,168
2022-07-05,House,5341,dem,194
2022-07-05,House,5342,dem,191
2022-07-05,House,5343,dem,202
2022-07-05,House,5344,dem,185
2022-07-05,House,5345,dem,164
2022-07-05,House,5346,dem,161
2022-07-05,House,5347,dem,188
2022-07-05,House,5348,dem,166
2022-07-05,House,5349,dem,185
2022-07-05,House,5350,dem,164
2022-07-05,House,5351,dem,170
2022-07-05,House,5352,dem,141
2022-07-05,House,5353,dem,199
2022-07-05,House,5354,dem,162
2022-07-05,House,5355,dem,154
2022-07-05,House,5356,dem,166
2022-07-05,House,5357,dem,179
2022-07-05,House,5358,dem,161
2022-07-05,House,5359,dem,180
2022-07-05,House,5360,dem,176
2022-07-05,House,5361,dem,156
2022-07-05,House,5362,dem,165
2022-07-05,House,5363,dem,164
2022-07-05,House,5364,dem,199
2022-07-05,House,5365,dem,188
2022-07-05,House,5366,dem,179
2022-07-05,House,5367,dem,160
2022-07-05,House,5368,dem,165
2022-07-05,House,5369,dem,174
2022-07-05,House,5370,dem,193
2022-07-05,House,5371,dem,166
2022-07-05,House,5372,dem,189
2022-07-05,House,5373,dem,164
2022-07-05,House,5374,dem,176
2022-07-05,House,5375,dem,191
2022-07-05,House,5376,dem,185
2022-07-05,House,5377,dem,163
2022-07-05,House,5378,dem,152
2022-07-05,House,5379,dem,150
2022-07-05,House,5380,dem,184
2022-07-05,House,5381,dem,187
2022-07-05,House,5382,dem,197
2022-07-05,House,5383,dem,172
2022-07-05,House,5384,dem,191
2022-07-05,House,5385,dem,143
2022-07-05,House,5386,dem,152
2022-07-05,House,5387,dem,180
2022-07-05,House,5388,dem,167
2022-07-05,House,5389,dem,150
2022-07-05,House,5390,dem,142
2022-07-05,House,5391,dem,187
2022-07-05,House,5392,dem,195
2022-07-05,House,5393,dem,217
2022-07-05,House,5394,dem,212
2022-07-05,House,5395,dem,194
2022-07-05,House,5396,dem,184
2022-07-05,House,5397,dem,189
2022-07-05,House,5398,dem,170
2022-07-05,House,5399,dem,200
2022-07-05,House,5400,dem,188
2022-07-05,House,5401,dem,177
2022-07-05,House,5402,dem,153
2022-07-05,House,5403,dem,134
2022-07-05,House,5404,dem,176
2022-07-05,House,5405,dem,158
2022-07-05,House,5406,dem,182
2022-07-05,House,5407,dem,187
2022-07-05,House,5408,dem,176
2022-07-05,House,5409,dem,152
2022-07-05,House,5410,dem,163
2022-07-05,House,5411,dem,152
2022-07-05,House,5412,dem,144
2022-07-05,House,5413,dem,148
2022-07-05,House,5414,dem,201
2022-07-05,House,5415,dem,144
2022-07-05,House,5416,dem,190
2022-07-05,House,5417,dem,125
2022-07-05,House,5418,dem,150
2022-07-05,House,5419,dem,202
2022-07-05,House,5420,dem,176
2022-07-05,House,5421,dem,200
2022-07-05,House,5422,dem,176
2022-07-05,House,5423,dem,154
2022-07-05,House,5424,dem,182
2022-07-05,House,5425,dem,168
2022-07-05,House,5426,dem,174
2022-07-05,House,5427,dem,198
2022-07-05,House,5428,dem,131
2022-07-05,House,5429,dem,189
2022-07-05,House,5430,dem,182
2022-07-05,House,5431,dem,186
2022-07-05,House,5432,dem,174
2022-07-05,House,5433,dem,132
2022-07-05,House,5434,dem,189
2022-07-05,House,5435,dem,148
2022-07-05,House,5436,dem,168
2022-07-05,House,5437,dem,155
2022-07-05,House,5438,dem,178
2022-07-05,House,5439,dem,143
2022-07-05,House,5440,dem,201
2022-07-05,House,5441,dem,206
2022-07-05,House,5442,dem,193
2022-07-05,House,5443,dem,146
2022-07-05,House,5444,dem,169
2022-07-05,House,5445,dem,166
2022-07-05,House,5446,dem,207
2022-07-05,House,5447,dem,150
2022-07-05,House,5448,dem,153
2022-07-05,House,5449,dem,147
2022-07-05,House,5450,dem,188
2022-07-05,House,5451,dem,161
2022-07-05,House,5452,dem,166
2022-07-05,House,5453,dem,158
2022-07-05,House,5454,dem,175
2022-07-05,House,5455,dem,212
2022-07-05,House,5456,dem,176
2022-07-05,House,5457,dem,211
2022-07-05,House,5458,dem,132
2022-07-05,House,5459,dem,136
2022-07-05,House,5460,dem,169
2022-07-05,House,5461,dem,174
2022-07-05,House,5462,dem,199
2022-07-05,House,5463,dem,165
2022-07-05,House,5464,dem,170
2022-07-05,House,5465,dem,161
2022-07-05,House,5466,dem,198
2022-07-05,House,5467,dem,208
2022-07-05,House,5468,dem,171
2022-07-05,House,5469,dem,162
2022-07-05,House,5470,dem,200
2022-07-05,House,5471,dem,178
2022-07-05,House,5472,dem,203
2022-07-05,House,5473,dem,174
2022-07-05,House,5474,dem,159
2022-07-05,House,5475,dem,157
2022-07-05,House,5476,dem,210
2022-07-05,House,5477,dem,173
2022-07-05,House,5478,dem,187
2022-07-05,House,5479,dem,203
2022-07-05,House,5480,dem,157
2022-07-05,House,5481,dem,190
2022-07-05,House,5482,dem,136
2022-07-05,House,5483,dem,128
2022-07-05,House,5484,dem,161
2022-07-05,House,5485,dem,205
2022-07-05,House,5486,dem,193
2022-07-05,House,5487,dem,167
2022-07-05,House,5488,dem,163
2022-07-05,House,5489,dem,226
2022-07-05,House,5490,dem,156
2022-07-05,House,5491,dem,203
2022-07-05,House,5492,dem,145
2022-07-05,House,5493,dem,135
2022-07-05,House,5494,dem,156
2022-07-05,House,5495,dem,130
2022-07-05,House,5496,dem,128
2022-07-05,House,5497,dem,150
2022-07-05,House,5498,dem,136
2022-07-05,House,5499,dem,183
2022-07-05,House,5500,dem,190
2022-07-05,House,5501,dem,165
2022-07-05,House,5502,dem,170
2022-07-05,House,5503,dem,127
2022-07-05,House,5504,dem,166
2022-07-05,House,5505,dem,149
2022-07-05,House,5506,dem,169
2022-07-05,House,5507,dem,137
2022-07-05,House,5508,dem,170
2022-07-05,House,5509,dem,196
2022-07-05,House,5510,dem,135
2022-07-05,House,5511,dem,178
2022-07-05,House,5512,dem,184
2022-07-05,House,5513,dem,176
2022-07-05,House,5514,dem,175
2022-07-05,House,5515,dem,160
2022-07-05,House,5516,dem,123
2022-07-05,House,5517,dem,190
2022-07-05,House,5518,dem,185
2022-07-05,House,5519,dem,189
2022-07-05,House,5520,dem,158
2022-07-05,House,5521,dem,204
2022-07-05,House,5522,dem,172
2022-07-05,House,5523,dem,141
2022-07-05,House,5524,dem,153
2022-07-05,House,5525,dem,178
2022-07-05,House,5526,dem,191
2022-07-05,House,5527,dem,192
2022-07-05,House,5528,dem,214
2022-07-05,House,5529,dem,168
2022-07-05,House,5530,dem,195
2022-07-05,House,5531,dem,204
2022-07-05,House,5532,dem,186
2022-07-05,House,5533,dem,149
2022-07-05,House,5534,dem,153
2022-07-05,House,5535,dem,194
2022-07-05,House,5536,dem,167
2022-07-05,House,5537,dem,141
2022-07-05,House,5538,dem,221
2022-07-05,House,5539,dem,165
2022-07-05,House,5540,dem,161
2022-07-05,House,5541,dem,182
2022-07-05,House,5542,dem,149
2022-07-05,House,5543,dem,148
2022-07-05,House,5544,dem,187
2022-07-05,House,5545,dem,228
2022-07-05,House,5546,dem,208
2022-07-05,House,5547,dem,202
2022-07-05,House,5548,dem,194
2022-07-05,House,5549,dem,150
2022-07-05,House,5550,dem,193
2022-07-05,House,5551,dem,157
2022-07-05,House,5552,dem,210
2022-07-05,House,5553,dem,172
2022-07-05,House,5554,dem,181
2022-07-05,House,5555,dem,171
2022-07-05,House,5556,dem,167
2022-07-05,House,5557,dem,168
2022-07-05,House,5558,dem,188
2022-07-05,House,5559,dem,162
2022-07-05,House,5560,dem,210
2022-07-05,House,5561,dem,111
2022-07-05,House,5562,dem,161
2022-07-05,House,5563,dem,154
2022-07-05,House,5564,dem,172
2022-07-05,House,5565,dem,185
2022-07-05,House,5566,dem,159
2022-07-05,House,5567,dem,214
2022-07-05,House,5568,dem,143
2022-07-05,House,5569,dem,147
2022-07-05,House,5570,dem,167
2022-07-05,House,5571,dem,166
2022-07-05,House,5572,dem,160
2022-07-05,House,5573,dem,157
2022-07-05,House,5574,dem,180
2022-07-05,House,5575,dem,164
2022-07-05,House,5576,dem,188
2022-07-05,House,5577,dem,164
2022-07-05,House,5578,dem,184
2022-07-05,House,5579,dem,170
2022-07-05,House,5580,dem,166
2022-07-05,House,5581,dem,185
2022-07-05,House,5582,dem,191
2022-07-05,House,5583,dem,181
2022-07-05,House,5584,dem,154
2022-07-05,House,5585,dem,159
2022-07-05,House,5586,dem,216
2022-07-05,House,5587,dem,210
2022-07-05,House,5588,dem,195
2022-07-05,House,5589,dem,160
2022-07-05,House,5590,dem,151
2022-07-05,House,5591,dem,210
2022-07-05,House,5592,dem,127
2022-07-05,House,5593,dem,156
2022-07-05,House,5594,dem,184
2022-07-05,House,5595,dem,133
2022-07-05,House,5596,dem,165
2022-07-05,House,5597,dem,223
2022-07-05,House,5598,dem,187
2022-07-05,House,5599,dem,167
2022-07-05,House,5600,dem,170
2022-07-05,House,5601,dem,195
2022-07-05,House,5602,dem,172
2022-07-05,House,5603,dem,153
2022-07-05,House,5604,dem,149
2022-07-05,House,5605,dem,155
2022-07-05,House,5606,dem,119
2022-07-05,House,5607,dem,140
2022-07-05,House,5608,dem,169
2022-07-05,House,5609,dem,187
2022-07-05,House,5610,dem,159
2022-07-05,House,5611,dem,169
2022-07-05,House,5612,dem,179
2022-07-05,House,5613,dem,216
2022-07-05,House,5614,dem,137
2022-07-05,House,5615,dem,160
2022-07-05,House,5616,dem,161
2022-07-05,House,5617,dem,180
2022-07-05,House,5618,dem,195
2022-07-05,House,5619,dem,195
2022-07-05,House,5620,dem,190
2022-07-05,House,5621,dem,161
2022-07-05,House,5622,dem,196
2022-07-05,House,5623,dem,159
2022-07-05,House,5624,dem,235
2022-07-05,House,5625,dem,171
2022-07-05,House,5626,dem,152
2022-07-05,House,5627,dem,208
2022-07-05,House,5628,dem,206
